clinic_id,clinic_name,remoteness_score,population_served,medicine_name,medicine_category,month,year,month_num,is_rainy_season,beginning_stock,quantity_received,quantity_dispensed,ending_stock,patient_visits,days_since_last_delivery,consumption_rate,stock_to_consumption_ratio,rolling_avg_consumption,prev_month_stockout,stockout
6,Maguindanao RHU,0.6,20000,Losartan 50mg,Chronic,2026-01,2026,1,0,39,35,14,60,15,19,0.47,4.29,17.0,0,0
6,Maguindanao RHU,0.6,20000,Losartan 50mg,Chronic,2026-02,2026,2,0,27,37,11,53,11,30,0.37,4.82,14.33,0,0
6,Maguindanao RHU,0.6,20000,Losartan 50mg,Chronic,2026-03,2026,3,0,19,29,11,37,9,13,0.37,3.36,12.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-01,2021,1,0,41,35,16,60,15,21,0.53,3.75,16.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-02,2021,2,0,22,0,11,11,13,57,0.37,1.0,13.5,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-03,2021,3,0,14,27,17,24,16,29,0.57,1.41,14.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-04,2021,4,0,33,36,17,52,15,23,0.57,3.06,15.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-05,2021,5,0,21,0,19,2,21,77,0.63,0.11,17.67,0,1
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-06,2021,6,1,15,28,13,30,13,18,0.43,2.31,16.33,1,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-07,2021,7,1,22,0,16,6,16,75,0.53,0.38,16.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-08,2021,8,1,31,0,20,11,17,89,0.67,0.55,16.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-09,2021,9,1,40,0,19,21,15,46,0.63,1.11,18.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-10,2021,10,1,36,34,12,58,11,28,0.4,4.83,17.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-11,2021,11,1,22,38,11,49,9,14,0.37,4.45,14.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2021-12,2021,12,0,20,32,17,35,18,30,0.57,2.06,13.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-01,2022,1,0,28,0,14,14,13,70,0.47,1.0,14.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-02,2022,2,0,15,0,14,1,14,38,0.47,0.07,15.0,0,1
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-03,2022,3,0,13,32,14,31,12,30,0.47,2.21,14.0,1,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-04,2022,4,0,14,0,15,0,12,81,0.5,0.0,14.33,0,1
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-05,2022,5,0,29,28,13,44,10,28,0.43,3.38,14.0,1,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-06,2022,6,1,18,0,16,2,13,49,0.53,0.12,14.67,0,1
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-07,2022,7,1,29,34,19,44,16,8,0.63,2.32,16.0,1,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-08,2022,8,1,31,0,12,19,12,45,0.4,1.58,15.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-09,2022,9,1,14,0,12,2,11,56,0.4,0.17,14.33,0,1
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-10,2022,10,1,24,28,18,34,16,21,0.6,1.89,14.0,1,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-11,2022,11,1,17,30,18,29,14,29,0.6,1.61,16.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2022-12,2022,12,0,28,33,16,45,12,27,0.53,2.81,17.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-01,2023,1,0,33,26,16,43,16,28,0.53,2.69,16.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-02,2023,2,0,21,35,18,38,14,9,0.6,2.11,16.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-03,2023,3,0,19,28,20,27,19,27,0.67,1.35,18.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-04,2023,4,0,32,37,12,57,14,24,0.4,4.75,16.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-05,2023,5,0,12,29,18,23,16,25,0.6,1.28,16.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-06,2023,6,1,40,31,16,55,14,34,0.53,3.44,15.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-07,2023,7,1,26,36,13,49,14,34,0.43,3.77,15.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-08,2023,8,1,27,28,14,41,13,34,0.47,2.93,14.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-09,2023,9,1,29,37,13,53,13,13,0.43,4.08,13.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-10,2023,10,1,27,30,15,42,13,18,0.5,2.8,14.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-11,2023,11,1,17,30,12,35,10,19,0.4,2.92,13.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2023-12,2023,12,0,25,32,18,39,19,8,0.6,2.17,15.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-01,2024,1,0,15,30,16,29,19,27,0.53,1.81,15.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-02,2024,2,0,29,33,19,43,21,32,0.63,2.26,17.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-03,2024,3,0,32,0,18,14,15,68,0.6,0.78,17.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-04,2024,4,0,28,0,14,14,14,50,0.47,1.0,17.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-05,2024,5,0,22,0,12,10,10,88,0.4,0.83,14.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-06,2024,6,1,9,35,16,28,16,22,0.53,1.75,14.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-07,2024,7,1,20,0,18,2,20,83,0.6,0.11,15.33,0,1
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-08,2024,8,1,26,0,19,7,20,76,0.63,0.37,17.67,1,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-09,2024,9,1,40,33,14,59,11,7,0.47,4.21,17.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-10,2024,10,1,25,0,15,10,13,71,0.5,0.67,16.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-11,2024,11,1,32,31,11,52,11,34,0.37,4.73,13.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2024-12,2024,12,0,20,37,14,43,14,12,0.47,3.07,13.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-01,2025,1,0,19,0,14,5,14,58,0.47,0.36,13.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-02,2025,2,0,23,34,12,45,13,26,0.4,3.75,13.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-03,2025,3,0,14,35,16,33,17,29,0.53,2.06,14.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-04,2025,4,0,33,36,18,51,14,34,0.6,2.83,15.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-05,2025,5,0,28,32,13,47,14,33,0.43,3.62,15.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-06,2025,6,1,21,34,16,39,14,8,0.53,2.44,15.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-07,2025,7,1,19,33,16,36,15,21,0.53,2.25,15.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-08,2025,8,1,34,0,12,22,10,52,0.4,1.83,14.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-09,2025,9,1,24,31,11,44,10,29,0.37,4.0,13.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-10,2025,10,1,10,28,18,20,14,14,0.6,1.11,13.67,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-11,2025,11,1,28,28,13,43,13,19,0.43,3.31,14.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2025-12,2025,12,0,12,33,20,25,16,24,0.67,1.25,17.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2026-01,2026,1,0,29,32,18,43,18,28,0.6,2.39,17.0,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2026-02,2026,2,0,22,27,17,32,18,17,0.57,1.88,18.33,0,0
6,Maguindanao RHU,0.6,20000,Amlodipine 5mg,Chronic,2026-03,2026,3,0,20,37,16,41,16,23,0.53,2.56,17.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-01,2021,1,0,24,0,17,7,15,85,0.57,0.41,17.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-02,2021,2,0,20,26,11,35,12,18,0.37,3.18,14.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-03,2021,3,0,17,33,12,38,13,10,0.4,3.17,13.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-04,2021,4,0,14,0,17,0,20,37,0.57,0.0,13.33,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-05,2021,5,0,27,32,13,46,13,28,0.43,3.54,14.0,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-06,2021,6,1,20,0,11,9,11,54,0.37,0.82,13.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-07,2021,7,1,8,0,11,0,9,77,0.37,0.0,11.67,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-08,2021,8,1,15,30,14,31,13,27,0.47,2.21,12.0,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-09,2021,9,1,13,0,20,0,16,82,0.67,0.0,15.0,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-10,2021,10,1,26,0,11,15,12,32,0.37,1.36,15.0,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-11,2021,11,1,13,32,13,32,10,10,0.43,2.46,14.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2021-12,2021,12,0,12,32,18,26,20,25,0.6,1.44,14.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-01,2022,1,0,25,28,19,34,15,31,0.63,1.79,16.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-02,2022,2,0,25,0,13,12,10,33,0.43,0.92,16.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-03,2022,3,0,23,0,14,9,12,45,0.47,0.64,15.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-04,2022,4,0,19,0,14,5,13,57,0.47,0.36,13.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-05,2022,5,0,20,0,18,2,15,87,0.6,0.11,15.33,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-06,2022,6,1,31,0,14,17,13,32,0.47,1.21,15.33,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-07,2022,7,1,24,38,16,46,17,24,0.53,2.88,16.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-08,2022,8,1,13,0,11,2,11,42,0.37,0.18,13.67,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-09,2022,9,1,12,0,11,1,9,39,0.37,0.09,12.67,1,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-10,2022,10,1,10,28,16,22,14,9,0.53,1.38,12.67,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-11,2022,11,1,15,28,18,25,17,22,0.6,1.39,15.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2022-12,2022,12,0,31,0,12,19,11,60,0.4,1.58,15.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-01,2023,1,0,20,25,19,26,20,31,0.63,1.37,16.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-02,2023,2,0,27,0,16,11,16,63,0.53,0.69,15.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-03,2023,3,0,25,0,20,5,18,81,0.67,0.25,18.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-04,2023,4,0,43,36,14,65,12,28,0.47,4.64,16.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-05,2023,5,0,30,37,15,52,17,23,0.5,3.47,16.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-06,2023,6,1,17,29,19,27,17,30,0.63,1.42,16.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-07,2023,7,1,38,36,18,56,20,20,0.6,3.11,17.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-08,2023,8,1,14,25,19,20,21,25,0.63,1.05,18.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-09,2023,9,1,18,26,17,27,14,16,0.57,1.59,18.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-10,2023,10,1,20,0,14,6,13,49,0.47,0.43,16.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-11,2023,11,1,30,37,11,56,9,20,0.37,5.09,14.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2023-12,2023,12,0,9,0,13,0,11,52,0.43,0.0,12.67,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-01,2024,1,0,11,0,16,0,15,46,0.53,0.0,13.33,1,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-02,2024,2,0,21,0,19,2,16,53,0.63,0.11,16.0,1,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-03,2024,3,0,41,37,18,60,19,14,0.6,3.33,17.67,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-04,2024,4,0,27,0,12,15,14,49,0.4,1.25,16.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-05,2024,5,0,18,31,15,34,14,14,0.5,2.27,15.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-06,2024,6,1,21,0,14,7,11,89,0.47,0.5,13.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-07,2024,7,1,22,30,19,33,20,16,0.63,1.74,16.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-08,2024,8,1,25,32,18,39,19,32,0.6,2.17,17.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-09,2024,9,1,19,27,16,30,17,11,0.53,1.88,17.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-10,2024,10,1,20,0,19,1,17,64,0.63,0.05,17.67,0,1
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-11,2024,11,1,15,31,16,30,13,12,0.53,1.88,17.0,1,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2024-12,2024,12,0,24,0,18,6,19,59,0.6,0.33,17.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-01,2025,1,0,22,36,15,43,16,22,0.5,2.87,16.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-02,2025,2,0,26,0,14,12,15,54,0.47,0.86,15.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-03,2025,3,0,17,28,19,26,22,8,0.63,1.37,16.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-04,2025,4,0,26,0,11,15,9,72,0.37,1.36,14.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-05,2025,5,0,19,28,13,34,12,10,0.43,2.62,14.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-06,2025,6,1,10,28,12,26,11,15,0.4,2.17,12.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-07,2025,7,1,23,32,19,36,20,16,0.63,1.89,14.67,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-08,2025,8,1,26,37,18,45,14,27,0.6,2.5,16.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-09,2025,9,1,20,27,18,29,14,15,0.6,1.61,18.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-10,2025,10,1,35,0,18,17,16,79,0.6,0.94,18.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-11,2025,11,1,22,33,19,36,19,10,0.63,1.89,18.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2025-12,2025,12,0,27,31,15,43,17,15,0.5,2.87,17.33,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2026-01,2026,1,0,29,28,17,40,20,31,0.57,2.35,17.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2026-02,2026,2,0,13,35,13,35,10,7,0.43,2.69,15.0,0,0
6,Maguindanao RHU,0.6,20000,Metformin 500mg,Chronic,2026-03,2026,3,0,18,25,15,28,16,22,0.5,1.87,15.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-01,2021,1,0,39,0,17,22,17,88,0.57,1.29,17.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-02,2021,2,0,19,41,19,41,19,20,0.63,2.16,18.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-03,2021,3,0,21,0,13,8,12,54,0.43,0.62,16.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-04,2021,4,0,10,40,19,31,19,25,0.63,1.63,17.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-05,2021,5,0,21,31,20,32,17,18,0.67,1.6,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-06,2021,6,1,22,42,16,48,15,30,0.53,3.0,18.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-07,2021,7,1,17,0,19,0,21,50,0.63,0.0,18.33,0,1
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-08,2021,8,1,32,40,18,54,18,31,0.6,3.0,17.67,1,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-09,2021,9,1,14,40,24,30,25,20,0.8,1.25,20.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-10,2021,10,1,22,0,23,0,25,88,0.77,0.0,21.67,0,1
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-11,2021,11,1,50,34,23,61,24,27,0.77,2.65,23.33,1,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2021-12,2021,12,0,30,38,19,49,17,10,0.63,2.58,21.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-01,2022,1,0,24,0,16,8,15,59,0.53,0.5,19.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-02,2022,2,0,13,30,16,27,18,14,0.53,1.69,17.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-03,2022,3,0,31,32,20,43,17,12,0.67,2.15,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-04,2022,4,0,33,42,20,55,17,16,0.67,2.75,18.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-05,2022,5,0,30,0,12,18,13,88,0.4,1.5,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-06,2022,6,1,15,48,20,43,19,27,0.67,2.15,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-07,2022,7,1,37,0,20,17,16,82,0.67,0.85,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-08,2022,8,1,19,49,26,42,25,8,0.87,1.62,22.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-09,2022,9,1,53,0,23,30,19,42,0.77,1.3,23.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-10,2022,10,1,42,44,26,60,20,31,0.87,2.31,25.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-11,2022,11,1,55,39,24,70,24,31,0.8,2.92,24.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2022-12,2022,12,0,29,0,20,9,18,85,0.67,0.45,23.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-01,2023,1,0,30,36,13,53,12,32,0.43,4.08,19.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-02,2023,2,0,26,0,14,12,13,30,0.47,0.86,15.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-03,2023,3,0,20,33,23,30,20,33,0.77,1.3,16.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-04,2023,4,0,25,40,21,44,22,17,0.7,2.1,19.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-05,2023,5,0,35,0,12,23,11,41,0.4,1.92,18.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-06,2023,6,1,11,0,24,0,24,55,0.8,0.0,19.0,0,1
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-07,2023,7,1,23,0,17,6,13,42,0.57,0.35,17.67,1,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-08,2023,8,1,25,45,25,45,20,29,0.83,1.8,22.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-09,2023,9,1,32,41,22,51,20,32,0.73,2.32,21.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-10,2023,10,1,34,0,20,14,19,52,0.67,0.7,22.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-11,2023,11,1,27,39,15,51,12,7,0.5,3.4,19.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2023-12,2023,12,0,11,0,15,0,14,80,0.5,0.0,16.67,0,1
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-01,2024,1,0,26,35,19,42,17,22,0.63,2.21,16.33,1,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-02,2024,2,0,22,40,18,44,19,10,0.6,2.44,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-03,2024,3,0,34,33,14,53,11,25,0.47,3.79,17.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-04,2024,4,0,27,0,18,9,18,83,0.6,0.5,16.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-05,2024,5,0,19,38,20,37,17,29,0.67,1.85,17.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-06,2024,6,1,43,43,21,65,18,28,0.7,3.1,19.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-07,2024,7,1,33,37,26,44,28,30,0.87,1.69,22.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-08,2024,8,1,52,0,16,36,15,75,0.53,2.25,21.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-09,2024,9,1,23,0,25,0,21,80,0.83,0.0,22.33,0,1
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-10,2024,10,1,22,39,20,41,17,34,0.67,2.05,20.33,1,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-11,2024,11,1,41,0,25,16,20,38,0.83,0.64,23.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2024-12,2024,12,0,34,0,15,19,17,72,0.5,1.27,20.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-01,2025,1,0,25,0,19,6,19,80,0.63,0.32,19.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-02,2025,2,0,28,0,15,13,16,67,0.5,0.87,16.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-03,2025,3,0,25,33,22,36,24,23,0.73,1.64,18.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-04,2025,4,0,32,0,18,14,21,52,0.6,0.78,18.33,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-05,2025,5,0,22,41,20,43,19,27,0.67,2.15,20.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-06,2025,6,1,40,0,25,15,24,76,0.83,0.6,21.0,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-07,2025,7,1,26,36,17,45,19,11,0.57,2.65,20.67,0,0
6,Maguindanao RHU,0.6,20000,Salbutamol 2mg,Respiratory,2025-08,2025,8,1,22,39,21,40,19,26,0.7,1.9,21.0,0,0
